2018-05-04 03:44:16.587 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/admin/user/{folder}/{jspName}]}" onto public java.lang.String com.newaim.core.contoller.ControllerBase.redirectJsp(java.lang.String,java.lang.String)
2018-05-04 03:44:16.588 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/archiveshistory/get],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.ArchivesHistoryController.get(java.lang.String)
2018-05-04 03:44:16.588 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/archiveshistory/delete],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.ArchivesHistoryController.delete(javax.servlet.ServletRequest,java.lang.String)
2018-05-04 03:44:16.589 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/archiveshistory/list],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.ArchivesHistoryController.list(javax.servlet.ServletRequest,java.lang.String,java.lang.String,int,int)
2018-05-04 03:44:16.589 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/archiveshistory/save],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.ArchivesHistoryController.save(java.lang.String,com.newaim.purchase.admin.system.entity.ArchivesHistory)
2018-05-04 03:44:16.590 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/archiveshistory/{folder}/{jspName}]}" onto public java.lang.String com.newaim.core.contoller.ControllerBase.redirectJsp(java.lang.String,java.lang.String)
2018-05-04 03:44:16.590 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/attachment/get],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.AttachmentController.get(java.lang.String)
2018-05-04 03:44:16.590 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/attachment/delete],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.AttachmentController.delete(javax.servlet.ServletRequest,java.lang.String)
2018-05-04 03:44:16.591 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/attachment/list],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.AttachmentController.list(javax.servlet.ServletRequest,java.lang.String,java.lang.String,int,int)
2018-05-04 03:44:16.591 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/attachment/save],methods=[POST]}" onto public com.newaim.core.utils.RestResult com.newaim.purchase.admin.system.controllers.AttachmentController.save(java.lang.String,com.newaim.purchase.admin.system.entity.Attachment)
